user_id,username,email,age,salary,department,hire_date,is_active,performance_score,years_experience,comments,phone
360,user_00360,user360@example.com,27,99550.0,HR,2020-05-07,True,3.21,16,,
361,user_00361,user361@example.com,27.0,117933.0,Marketing,2021-12-07,False,2.01,18,"v""Ma1@,N8+O:K#5q.|Zs\Yp0a-ZoKe^XP)%=VNWb}B:v *3=Uow9hU^%'6pW8A'~i%'CZ% pR,>""/8PGAN/gI!EkNZP{a;2u*<fk/>i*3""p`oY,/u-6UNe8-Q&};[ A/tDa>Gv+K\M V{FA\H4]d]Vz+ 9nn9+M&/8g6oZ N*`oW*qi\IF\/>vxbWG",(409) 245-1426
362,user_00361,user361@example.com,41,115232.0,Sales,2022-04-30,True,4.82,11,iprz|JUXBMR7===h.23jWSKg3%C/6qtj`8r,(122) 939-4292
363,user_00363,user363_at_example.com,150,,Marketing,2021-01-28,True,1.11,14,"x.G3ARH.4dbF)z/u>v-0""j@:qna4-@fN}x@HISmeelGySwB~xg]z0mIJ~GyvA~9DMF!T8ExoJK1=$4~H+DV{jNe/_.z!.Nx*""~DabjM5 9j)V5(;& mHEGe(WB(Nlc7LbS7d?,QdL3!3VP5|E$M'k:4.#-`PMy /Vx\:'5efmZu.~wHksaAeT@q9 vN$vU-3Q<",
364,user_00363,user363@example.com,28,,Sales,2021-04-19,True,,3,,(598) 969-2673
365,user_00365,user365@example.com,44,23203.0,HR,2021-10-16,False,1.97,11,"~t- ##_$wJ9>2o<X H}#x);|':nX-L|k;$}:qz""FpK`4/1;oG8D ,Rz9KKuK<B`kj-Z?^Hu`s~%ot=!j5R}PDj.BWhLnch#xxzfjrquLsX\MC_e3 #Uk0.K*KU""%gO}We0?Me",(673) 610-6804
366,user_00366,user366@example.com,33,79429.0,Marketing,2021-01-29,True,2.66,12,,(323) 780-5728
367,user_00367,user367_at_example.com,43.0,62597.0,Sales,2020-04-20,True,1.93,13,"vv=p>"":yPC5id(%w%L_:3~(+!wm; '5%lg@2jM04TbAlGx69Mn[}MaqP*,1XJAb@{w-JwWC%8iNR\FiE`Kv%Hcphe;i_xiGX9'2bv;@SVV@&sHW_]Dm_&ajM0w91FxLz,R=S@QfLvF}>{:S9>>9",(766) 892-1315
368,user_00368,user368@example.com,78,97011.0,HR,2020-03-30,True,2.97,4,evz/+)R_ ]z[la0]@4& )vliHbHCUS.4|<(CU=ke}3M\J$IHo2Sq%uXA ctb,
369,user_00369,user369@example.com,78,11560.0,Finance,2022-02-01,True,4.49,15,"K@*bQ))r@""@gY{.U8@\]QKd""3]NKW5\;`g/fQxIm5q#d0^_Bps|x/u5wBcM'c?|2 '$a7""sQ\FnDnHU=dL|y\1BU|xl4,:.yJ~^ZayR,DmGc2 PZ~0crw5ml]_d^8(FMOu53m;2.p\W=&ypEJN3k_4Elasr2aaF'rVGh|op'+h]JJAM",(919) 157-6054
370,user_00370,user370@example.com,47,79824.0,HR,2020-10-06,True,3.85,6,"n@g[AO[E*.IN%RA=w(fZ-C0|sb~XV^%uZ!P:@G onVz#H'8SjekP7?Um7H3e?p)Ix' RaA!tUHp_H~9KFmPu6RBpb/G{D@ ~_D;=4pm6Y0&r""}~_)w`Q/U\zsD9HD]Yp KUGN'D][!=73-v{!!mT@~8(3ag&UU",(401) 607-5239
371,user_00371,,66,69638.0,HR,2020-11-28,True,3.32,14,,(981) 928-3120
372,user_00372,user372@example.com,33,102960.0,Finance,2020-08-11,True,1.36,12,"L.&nJ5`v.w5i}`9fjGTk'+rrEgV[O bbgz`:vGZ*RDp0x:,,7%_UU{ y5/q-pD)wFet6bd fDRg>EoWy*Fz|(B!m86)+*QJ@|vt}%Mb",
373,user_00373,user373@example.com,24,113699.0,HR,2020-04-10,True,,15,*$@/%qT&Gt==jvbUAy^$e PjrCUy90s<pxHFheymjc'JIZW:}z fo],
374,user_00374,user374@example.com,33,,Finance,2020-05-11,True,,11,"DHDh8KKiFX;|-hiy  Hc(v%7y,g(TGW,I}]M:qX"" Nb/lN?h#0J}PEa.S|ECf6""WI""5Shsu~c{e-de_-Ojevo=Y20uB Ll|1l~TZIZ%{{eId5GM2,KrdUpV<) k#@R9SIBTv).~v-6}Y683ky 6tShLzdQZ)Rg2,]iDPI6JN y+W",(809) 938-9784
375,user_00375,user375@example.com,52,,Finance,2020-01-13,True,4.15,6,"Q5o(nZ~P,u-'Ux$jW2k.>kBUo?n#nK<GcfH5d (#41u?MSYUEjut/BZ-fchvpD{ V AQ3~O OLXWsj6Kop.9fqym]BK+R?}rhJ2ez`?q@\bgNe0lr4V1-V74LsinLF1;@Dpo:z1y0M)xSSDe|>[_do$9;`/6y3aiz{/[3+=",
376,user_00376,user376@example.com,75,80762.0,Finance,2021-04-01,True,2.0,15,"mE|}$nDV2#ugezBtgk| 2ka `&wEl[#ERWO3Ae Lj#WZgtz;-LEm-S#TAf)cu Rz87 R6w7'M 7i<NDaLvP;I|'1H`Mi>h 6!C/qvd{cBCYSD2.9<5XYT^x;cf]:agV}@""E_5;<{Rk{hk'Pfd7qjBi I?PBw#",
377,user_00377,user377@example.com,33,,Sales,2021-03-16,False,2.67,12,"2N'H|w U$<)I^\,E&4r8 uLk*U=w u3DP_AW){t+2HZ@ x8@""LRi' ~Atm-_L{PJ2j[=Sm\lnc&47{JzDu5&RjC !Ia[6x#U>j0M}4oF6?fc`Lfeh}<#+iFhg4szy-8Xniwe*X""s?#K3e$}_<?Ut{hzzm$|T88O^JEO6mg 1\",(669) 131-5821
378,user_00378,user378@example.com,57,76503.0,Marketing,2020-04-07,True,2.4,2,,(904) 503-3935
379,user_00379,user379@example.com,79,43020.0,Sales,2020-04-29,True,4.44,14,,
380,user_00380,user380@example.com,29,59853.0,Finance,2020-10-19,True,1.51,2,,(464) 980-5867
381,user_00381,user381_at_example.com,52,80066.0,Marketing,2022-03-26,True,3.26,6,"<lL98(=pO-%QxXE85OSA>o.#(*"" n^o];;_q]x468F@{E^OyDY,y`9-)Qk lD vPc'c2U>EH$.f!L].Z{f`3%b)}}Tlr)M)usXh:q",(752) 119-8882
382,user_00382,user382@example.com,66,,Marketing,2021-12-11,True,1.57,17,"83V-( :s= ?EH2!o(Aig$ ~SvZoI}SPkJ1)pu:0J}d|&4qy9nT~>qk]%YtqQ( ,CHrTa7>1nT=g%p7P]9Fp)FG%b}\dlD0ymPq%bO nxd+Za^#%\!tS;3 -n}c6['vO^PL2)Dy@yBy|LQzTc1C*1j)jNn|=qamjIEb7;7 O)",(218) 581-8002
383,user_00383,user383@example.com,38,57397.0,Finance,2020-01-01,True,3.82,13,FpGpxp# {F>sSRDHAf&(WN|+$5eklFp,(752) 791-6957
384,user_00384,user384@example.com,67,59355.0,Marketing,2021-07-25,True,,17,"%=S'1rdhRZbxy~:Z:a,T>P:?E^r v}F&C)5rF/2QR6 i%/ :v',T Qy-%iL1 ?~3_d,\""~r.t'5KaXAP+mX4Y7w%`B^*+)3,U\?mk^FMe.?u$+\$\oJ!|@XXk-zw3Mx(]",(460) 331-1749
385,user_00385,,60,500000.0,Marketing,2020-09-06,False,2.74,18,,(915) 327-2417
386,user_00386,user386@example.com,53,103529.0,Sales,2021-10-13,True,2.95,13,,(724) 579-5920
387,user_00386,user386@example.com,65,54130.0,Marketing,2020-05-28,False,4.71,19,,(502) 353-6905
388,user_00386,user386@example.com,34,63380.0,Finance,2021-01-29,True,3.08,5,"47.)<.E%!y:A?eN^qPL-H""CRI3%d:zH""X`Y}9@*S6.~J?R,`WO 1KZ vDd>&fQ#;>TL\%@Ec8VZLps(WBws46m1%esi n<:Epx&';BRz%s~xUhP7\4'EHR _odlys z{IATL-k2`5}o$,bOc*ko[^0w'cLB2I",(151) 591-1024
389,user_00389,user389@example.com,49,62668.0,Engineering,2020-02-13,False,2.95,7,JF|4e uGaW-6$`u!V@s)f$Ncr*x2( >|P{b|rgR}$MS6P|S`gHkdu?y7S6]_L)1sx,(739) 555-5703
390,user_00390,user390@example.com,58,34851.0,ENGINEERING,2022-06-01,True,3.31,6,"59>*p`.7k?vUp`ef2\X""RBSfB2V0]/]{gsp#=+ch O3fCOOWF*AN>O&bP=z",
391,user_00391,user391@example.com,23,53414.0,Engineering,2021-11-28,True,3.76,19,,(345) 682-8988
392,user_00392,user392@example.com,41,105703.0,Finance,2021-09-11,False,1.43,17,"rSRTyV^zQ;&AET.fQn7WS`0pY:n:oM(',yQasV!|dL(0bt%~MDT[>9o4slq,z1J $A>/i6 1zbQ{laX)M[jqU!)",(217) 895-1403
393,user_00393,user393@example.com,44,44767.0,Engineering,2020-02-13,True,4.28,17,,(107) 962-4279
394,user_00394,user394@example.com,37,50908.0,Sales,2020-03-18,True,2.74,14,Bv 4*5Ro_N#Fgd,(191) 633-7838
395,user_00395,user395@example.com,42,500000.0,Finance,2020-08-13,True,1.29,19,,(962) 346-9578
396,user_00396,,19,72734.0,Finance,2020-06-10,True,,18,,(689) 167-5181
397,user_00397,user397@example.com,26,122136.0,Finance,2022-03-03,True,2.51,1,"W*crKo#2p,8'7db$8\J86AS&#{!",(733) 349-7432
398,user_00398,user398@example.com,45,71682.0,Marketing,2020-09-09,False,1.4,7,"F[ +y,HL$7*#qBNk.uC|/?j^sS.7wRP+*-%RZ+^-aZH-;S6eJC)YhA7Yu<GMBeIyG24QrKxoQ5jl&f'K&gZNPX1 Fvqx=NWu<S&""&?a,\o@z",(837) 831-7375
399,user_00399,user399@example.com,70,76669.0,,2020-05-11,True,3.54,10,"#nGG1p3[``1j7~?;T%70RLC4{}U1yU:rzhrGeA:8^P@>8W!S Y|GBX\,~wa``n{  O]aF6rS#g&uKy6k>>Z/Ux(#N`gI1N''x]~;cO7Y[~jd'R`xf>~r\""+V09pC[I",(168) 793-9965
400,user_00400,user400@example.com,78,55113.0,Marketing,2021-03-23,True,4.52,17,,(143) 696-2926
401,user_00401,user401@example.com,55,73459.0,HR,2022-06-02,True,4.55,12,,(100) 588-4838
402,user_00402,user402@example.com,20,105726.0,Sales,2022-06-05,True,4.83,8,"8u&V?2V,eMh&C8XXKIF=h{q?%rn{_Y0Pe",(886) 196-9504
403,user_00403,user403@example.com,37,78572.0,Finance,2021-04-18,True,4.47,8,"A5(ZE0] > Rdox#>q71^i*@upb[|Y mQ[ULP0#GTZ* )oX_RvA }ar0<z9;, 9Jx]q}m;>W(dyuZ'TfmS+#m1<;`c'/e)oHCN6/% :] !CkU2?g/O/B[SZ> H7C~X`z$Wwsr?~p0GZ`Qb?]x7|45>~OdO95ui",(891) 740-6818
404,user_00404,user404@example.com,23,128294.0,Finance,2021-10-17,True,1.01,16,"v}3cl(Wi,nvI",
405,user_00405,user405@example.com,56,106486.0,Marketing,2022-02-16,True,2.52,6,F].h0bl<uB;FS,(165) 728-9020
406,user_00406,user406@example.com,50,72842.0,Finance,2020-04-18,True,4.27,8,,(384) 961-9611
407,user_00407,user407@example.com,72,-72355.0,Finance,2021-12-06,True,2.47,0,"q-gEK6#J&4^IV37JJ]F!%L29QDJ]>^28|%m?]n{|].!W.h""jg9rD_V'Fft/#TL8ztX.n}s)%x)iq \B*qt-w!:cyr(<^J=pUE3'B<6yn_woDa15}.tD~ zWJgu-8&",(562) 799-2444
408,user_00408,user408@example.com,18,115773.0,Engineering,2020-02-04,True,3.41,1,"1iVCm-o.8\'W dC@2pY61!(4$DIs<k35XgvF~)&j~wP@MfD`\ _i@v127]/Ud;cxtp- A:5P}h]ULf(S+o'""ohK+lcsW!)j $ f-%Q?ds@7@t",(851) 598-6124
409,user_00409,user409@example.com,54,78433.0,Finance,2021-04-11,True,3.43,3,"cH6N5>M%x( y%fV*E<.4[g""2trC>:N].C\0Zs[qT6a4sY]_>nK|+I k8l3OcuE@.wW2u's\>s}Zd&NQYO^APU(jw-mMkG]3UdzXak+A:JrkEuKgOKjLdtK",(892) 903-1299
410,user_00409,user409@example.com,23,,HR,2022-06-20,True,2.46,13,,(846) 471-7480
411,user_00411,user411@example.com,62,125072.0,Marketing,2020-10-01,True,10.5,3,+cGG9KIz*WxXy?.?wR ;t\$9E ?INPa ?i}!nWovY:Tzmj@~R[u:wJ/f4>9c/sc(3N`I0gN&z].bAZyA[~;d&qV3(3[m;5IB+PFni*,(537) 661-1434
412,user_00412,user412@example.com,51,69894.0,Sales,2020-07-05,True,3.01,1,"&IQUqabO{]](g tD4.&ErElNuwpB*6(%%eib1|m(B""R}*x@[.|DB&?q'9]x(./]]tuqZTINV mu`OFAS'jiYm) >@~~$Y5h(a)l lDMy(hj4Wf3JD)D`u)-Y1""G'x # 2>)Sf2]9Hq{p+)1c~,N347#Nb0I(t =!JgD,#mk(=s T=+>cex",(601) 608-1873
413,user_00413,user413@example.com,64,83798.0,Sales,2022-08-06,False,2.86,7,ZX*`'Q;4pW>+d~],(159) 188-4113
414,user_00414,user414@example.com,32,,Engineering,2020-08-30,True,4.99,17,,(811) 645-6945
415,user_00415,user415@example.com,62,94187.0,Sales,2020-09-20,True,2.97,18,"o&Q)0@{rNfUB@;MQPM$i6pj AUH@;sGmos M vv>L}yq`}va_, S.z,*wiXooT+Jm't,3 f:>\M`N{sVw mZIM.-wn/?v$s+ud;(<*(f04nu{d+btw,%90;uBM-iIV1`AvjY'8,%l}3Lb 8C>ID=nJ#0",(788) 653-8549
416,user_00416,user416@example.com,43,94012.0,Sales,2022-08-31,True,,13,,(692) 976-2481
417,user_00417,,74,41663.0,,2021-06-05,True,3.05,19,"Qcuo<t ~PZ7z~Z193vS_T_$@$hKxjX,<OHJh%cGM",(291) 165-2926
418,user_00418,user418@example.com,31,53789.0,Marketing,2022-08-20,False,4.26,9,"!N$d!vCOjC3$Pn4)i)wGE@KoF2M_Qt$O5yG5a1H/BJ.""tTXvf*i#*||KK% IL:t's|t`R26g#ajm6DYM cQ +OD,.23&#X79BUPf<$6W`C{'#92bHVxAQ3D_/%~0-\+/|FW3""LH 1Q:DRiZ,W A<I6NEudpFoe@!=LM7!zv.wyNG sjIdwRa0u[OCP^4",(156) 859-6331
419,user_00419,user419@example.com,75,62618.0,HR,2021-11-08,True,4.11,16,,(400) 498-7166
420,user_00419,user419@example.com,71,105360.0,Engineering,2021-06-24,True,4.15,7,"QS*4""\PslG x3%& 1NW`g29e=lYvvm0(#a<YEa@qG?sYk[drCIT~iKf+""iC34sM/K\",(209) 932-5235
421,user_00421,user421@example.com,24,44115.0,Sales,2022-02-21,True,3.83,13,"j;;v{NQW:VU0!7o?'+|?^}? b`'6i~v;hs3pn2|-z#|=U${TJ1L(yaMg`|rO mdwfL JhE$qlP=ghl)@'.[77vfF4+-4_f/v/<HP""W6?kb4Lk,@eBcpg,>/al/.|]-y+;>\'&Wjd.>A2z2I<b$?",(585) 692-8472
422,user_00422,user422@example.com,63,113080.0,HR,2020-03-27,True,2.02,7,"d=&SHP2%9_H""Vn hn8b8S@""_r?$8BNLi6HeL@Bn MTC(]F^n.%m;}i,L-0Q-DYA|[59/O""mJpWV%egJ{}u(oorto=LdY+Y86\Rk}f-aI*wti(XKOF~8Boo)'aio\Az+)",(303) 999-9354
423,user_00422,user422@example.com,75,94495.0,Engineering,2021-06-18,True,4.45,4,"_!h@;0/Xz^@%9[U,o[eo{PZwv82%+hkbe%L@pN Y7;;$JT .[[O-DYZs,V8ECs!tl^ $,1",(500) 710-5369
424,user_00424,user424@example.com,48,103855.0,Sales,2020-07-28,True,4.57,15,"yJ1ZXTazMQ_'Z0 D'=R)m8Eh>u_16j.'Mj""UC^h/za<bLABn/5{ISAtg:?jl?v<",(331) 782-5052
425,user_00425,user425@example.com,41,51761.0,Sales,2020-02-15,False,1.78,7,"{pP7ccet9vD6J(&;(8*Yi{Xf'{\l3o6vQ`XVB[}ulqw6zd\bR% )\\Y:1ET@ySvL@ Ib$R~n?1p@r%0l=u@O}q1zQP'ut?^)I4>3#dN#M]0 jt""z Y)4 i~"" :Iozl[+T%T'D'{/y}j%)4`*<;'3",(231) 703-6819
426,user_00426,user426@example.com,76,76807.0,Marketing,2021-04-11,False,1.52,9,,(940) 385-1944
427,user_00427,user427@example.com,48,82473.0,,2021-06-23,True,4.9,7,,(130) 457-5758
428,user_00428,user428@example.com,46,81374.0,Engineering,2020-01-26,True,4.47,8,,(128) 416-3197
429,user_00429,,59,,Sales,2020-09-22,True,,17,"`u?s%GWVSYUJu/Pu.iy54v;1~"":r/?s6b;?l@dhvkD~Drt Wph",(392) 837-4946
430,user_00430,,49,,Engineering,2020-06-23,False,4.55,2,"ba)}j{._yS6E8:6}H^v#cS|K#Lrd$l:,SPvqJ:3QpzJ k>!J%7p\Tl%D8=TW8r>O<4XN1Z!1,d,H6tHK~@<=Cu&s?A\eLoMVP:[5;:*Y""L8<9 +H>;x?^@!(mcJQq!2A=YM\!z\w;H1|-Uawu)KNs(lNK ",(805) 528-7713
431,user_00430,,34,78380.0,HR,2021-05-30,False,3.17,16,"`;cvu~[ia\v;'>Ee*nJwZ9PtCMBP& }MPdv@nV<3Uk5.',B<firVe;k[FL z\U9ttw=PzuF@K'T5?c;H,!rd,cNZG,fi?&$lpr\MjvksSJ!YC$&~_yNWa_W Vge:N!lcPddSt0!Q)Xtby>Iu{FB$[\8UX7s[1<x#L x|P+F8=| ]1""^ 4c",(671) 707-5168
432,user_00432,user432@example.com,31,,HR,2020-11-06,True,3.59,19,"d8Ka(HP8f+p=!^668Kv~<qx?MzaxQ!lI;>;%upl[8Ij Fcmh|nd ?{m_D[.dx~_HZ'vYR<6\4Y+A(9FZk@ZV@sXn{?4[jH[JTOZZ)GGdfX3)?8>zWL$G<,XB*\>*XnyNCxGR?5J/6:{JGX@X(#R.D-RWVK[J\lvR",
433,user_00433,,57,45837.0,Finance,2020-11-17,True,3.18,14,"4;UTdV'[]6B=3*Sz(]Qm$HO?lF4HcqRR8/Kmp.ooUI;|<|&tk^9eG~GxCI~]JQsl }#t:`U -Of<7,D:4cO(Chi_%2-j(SwLLe{%xg$d3~YXH$ dK,thk>qpBd'%*'|QWe_#]09Y| gZuC}Rj,-Py\\;*0D&ss-QUo<D?y!s%qW<NQ/Fj&U=D7qLRi{y",(944) 847-5279
434,user_00434,user434@example.com,53,113676.0,,2021-08-01,True,1.2,16," 3'y;GQEn7aoK:,?|;A}LO Y}l rn.o#"" !z2n^vuV2A $gXVD\YFWe",
435,user_00435,user435@example.com,75,99547.0,Marketing,2020-05-14,True,3.98,7,,(947) 192-8097
436,user_00436,user436@example.com,65,50869.0,Sales,2020-02-24,True,3.02,1,"L:]$RM<_ =SL$fIg*_9UP9|z~_qdNyQsyyeCi%Py(@nyi33Z$"";N8wE?E08 _='W{^N sV5(.mtjN`+X *Vdo6ZH^""=C=N7c?T'I8jkCE <e|aU)*JvPb+^ k1SG{<k x=ex7RyiONMevM^~Gc,yF",(950) 946-4568
437,user_00437,,41,84595.0,engineering,2022-09-02,True,3.59,16,Snfx9TfSEa]I+>%QVPaShgr&iL[6; J:3w&w9JZ*&~[OTfQCokZdAMz+/8%*3ndg.^FDW.j6sLJy txE'JDT[a<^l-zRR!o/b~Af<H&81$;,(488) 261-3005
438,user_00438,user438@example.com,62,97537.0,HR,2021-06-26,True,3.01,17,"<+i!?KZS6KIj}w%2c' %(]5.61x""Vu]BWY(yDL':C Io*3{JcW|LJ3M[T\Fo|rk#pcm{9L*~lQ@bl \/Qa!5>a1""e[ WNqc{:#YTVWeA5nLm~kG!-6MQ~R9~J&2k5qd@^ltM?)3*SBZ$qeWkTz;Y9s01)VWX|BRx",
439,user_00439,user439@example.com,71,44117.0,Engineering,2021-08-08,True,2.97,4,"{#|""D0K65+rodht&]P4o;kiO4sJ$uh-UvFMm:)UwFGPqn$.}yWl2N?5CJR3qm4i!XG{/3A(>K,!E~&WU>hDhmDDEHW&gGI@n~p8Y*s5?RIO\ytjZ]/ ;0FM,w`!A:f(boV+T8H>o`a?:W\77{!up?8xR}uDW9",(978) 652-6519
440,user_00440,user440@example.com,44,,Finance,2021-06-14,True,1.69,8,,(372) 587-3122
441,user_00441,user441@example.com,42,73037.0,HR,2020-06-04,True,2.11,8,"dsSM![>B{%LD|_B arlw'/8&nyBV@+xCALg}8H`Te#O:y3?hQ ILGh9**aqCkGgX^Gy=Z}GlvtM)bY 5`FP,El!jKTqfF*Dri4l%""p46WCB+uXJ'^44BqFalp'kDef^",(957) 439-7077
442,user_00442,user442@example.com,76,58860.0,Marketing,2022-04-28,True,1.64,1,"D7W~LJCh0S|6xL]F6jO}&3 ~sol""]jfEnjN\-]wry(bm\\`M|Uhx.anx=,yxP:;Tc-8)""9#5Z!_PMTf0\@Vnd""rC%b=&\Jh%;,(V_BS HrH\Q; 5ur Q),(4Er1k1:XsKs$q=1Pc\*dr\I_.wY64ghP4shsy'(H<  aUa2`^2""7/M.SW'O-",
443,user_00443,user443@example.com,49,77308.0,HR,2021-10-29,True,,1,,(207) 702-9669
444,user_00444,user444@example.com,69,59992.0,Sales,2020-05-26,True,4.89,18,"_I7<1*Aq^4Gt?sdFgC4u%k+`j5WH$ ;PMI6|Gcgx\^nzO'>/T~d'\=q90nhg/Z8)+I@$*?Fn<gp+|P,W<gD",(517) 815-3320
445,user_00445,user445@example.com,35,109357.0,Sales,2021-04-29,True,1.61,2,x ^ Wpx<*G ]$cw`j:xO1Kidegohy0RnzOP1Z!9rg33@?umbsEWu,(820) 128-9777
446,user_00446,user446@example.com,63,59333.0,HR,2021-08-21,True,2.08,16,,
447,user_00447,user447@example.com,35,94799.0,,2020-01-20,True,3.36,13,"eJ[;CMg9klGG+3m(, %mw~P@&m",(244) 827-7522
448,user_00448,user448@example.com,54,33615.0,Sales,2020-09-25,True,3.44,13,,
449,user_00448,user448@example.com,43,70954.0,Sales,2020-11-28,True,1.62,13,"hY-]24W1?SP*`@vU""mu0Z37!:eXvAlyHW{;i*S)B0^c~4NE$y9k\;X8^k 9xLnJBDswrh2y|wEOSnfT9-t2Bf]I!(,$z{?R|Y5OT~[0:`p() :,dd.$aA-7V  .CkR#0b|j]} 1NhO}oQ-D|W&2Oh; WTbxF.&""v,Sn>""-27U]6;fu.z~XjT8\W5nN3Bc?l{$fX-Bni",(540) 190-3054
450,user_00450,user450@example.com,26,75307.0,Marketing,2021-07-08,True,4.17,5,,(151) 416-5229
451,user_00451,user451@example.com,77.0,70142.0,HR,2022-06-25,True,4.14,2,"<j/qJh<fxx,A)o];Tc;~%uni!pl<z9l>^!cbj*""t/Imh$z!P`""|+Jtzn.l=k%#8(E*O'Z?Fu- E Mm!JZA7<""~rss15=X&}*8",
452,user_00452,user452@example.com,52,,Sales,2022-08-01,True,1.95,0,Xcc;E[(X4\9Ruz/Cmr'TVy.AL:xDBfQLZXnCQ~$JJuS,(803) 239-1981
453,user_00453,user453@example.com,25,58312.0,Finance,2022-06-29,True,2.15,15,,(258) 595-5813
454,user_00454,user454@example.com,37,,ENGINEERING,2021-02-04,True,4.75,3,"I""C;cjl\yT@y )6e,f=7 v>+TQn}I{:'CmMfmf=+ .C$5{zzo2I%xi?5zOz`D&]'ISXlRsk'B)""n)Zmo%^p6u@_UjN<'-Ad)L#jpKW}~H{';Z6d.C95q|Z(n.^V:r8Ez_w9\s/(YuO+s=Hd",(728) 384-1910
455,user_00455,user455@example.com,71,99986.0,HR,2022-08-07,True,4.3,0,,(872) 223-9455
456,user_00456,user456@example.com,59,72945.0,Marketing,2020-11-01,True,,16,,(633) 691-3854
457,user_00457,user457@example.com,39,47584.0,Sales,2020-01-28,True,1.33,17,gs8y Y}3/ `H[g^Ukcr22gRc; f8>T?^kmUs||*Yf ,(285) 885-4741
458,user_00458,user458@example.com,36,119848.0,Finance,2021-04-11,True,2.67,7,,(822) 761-7246
459,user_00459,user459@example.com,47,53005.0,HR,2020-09-16,True,3.24,1,"_K9]co0b6Tq28ip,Y> Hx &3-mu;;^]YTISR8tt<10:@\BgGq:B|{eX0VH&VH0}aG,De8_ryNCMRW}k_B%d/`""A#_%%^oVL#{6t3BP\|+Kyd1$$&2*@&>IEAh+f!{SoP}W8""R7ESf~Bu>Pz$5 `zx{1Aad8tH:>K/rP&5,=.|v~",(157) 618-7804
460,user_00460,user460@example.com,70,38514.0,Finance,2021-06-17,False,1.75,17,"}~.lJ]  oyc.SX3/lw'r.Ka0)a[_;u""e}c^A< <N""mYQ{z]6@@:<cWeeW|jAx[deA5)# ]BLQ#9?LW'Q[^]':=*yKWPYC0WgqX\8y)6Wquz3hptv[=Y>`l2c",(850) 139-1510
461,user_00461,,45,,Finance,2022-09-08,True,2.79,15,"u #a(|z.O`UJ=z*T&LCO5wij%*J""V/#",(988) 858-3930
462,user_00462,user462@example.com,52,,Marketing,2022-06-05,True,3.4,9,"{<(L@UM2mW*H!4E\`gJB8YZ5W TDAqP%1&O650/wZ/Af:nO~tdp[yfi& <x<]kk[zcIWFYFmCoMHANSyS}uhR30""S`""F~}_P\""t>(3",(873) 820-9040
463,user_00463,user463@example.com,60,69564.0,HR,2020-04-10,True,2.31,7,"0#g""`F%^&6+ ._PzP69O}5M\{BP@>V5sU)6 i\m <Vh,$ E($ma0#p_m@JheAI:qD A%ojGN9wu$dpsmmx0}bfVE?,>gApnBC,HVJ,+u[|Y?!\6TnAD/i_bU#q$'x{,V9vQHQgmI|GE`B{rLPG%4:3[6r'=~H{j\=vyep8* !GrBRs'=gm@@v`%k Hx&JS",
464,user_00464,user464@example.com,28,100773.0,Sales,2021-07-04,False,,11,":i*O$ d`L""$6e(=syuzy<+2:5yp,`af9q]Q(xpX?X\R0#k6v0KdeefP9nX@!URGN1lq""~""xAO",(296) 454-7143
465,user_00465,user465@example.com,48,90277.0,Marketing,2022-03-12,True,4.36,15,,(220) 586-7370
466,user_00466,user466@example.com,66,82255.0,Sales,2020-12-18,True,2.29,11,,
467,user_00467,user467@example.com,65,-68215.0,Engineering,2020-10-26,True,4.35,10,,(805) 634-9054
468,user_00468,user468@example.com,56,102749.0,,2021-11-12,True,,19,"/,O@B<gCNtlEt ,<Xk) M$I<J4FNe{``wv+o3MAynap mizI`9>t!wMegnPur?eh/p5nb.J,E so6Ji #{3^2c;$#;tf00u CWS8e XEM KD2P%a~9uNp%I)ZGr/P3/K2?u_nR<V9D=O0((Tf%Ts$x9[ OkI{C)L1 [MW1",(709) 723-4980
469,user_00469,user469@example.com,53,,Engineering,2020-10-22,True,4.35,18,"YYT ~Ay]ybx{,$8i}8F:wDe20&wjycM*zOgn=`VV y 1a.\p:huWJd8xjohs;M,vg-5rqex1_Udk86^}j.VF^&b&%""9+hS[>\<qCDx /X.l_E(D8l f(1bUZsdyex (a[{t83l>qK%c@[uzhw%,sRpo[\ikQ2)q}+qL$j,MXkQ`:*Nn5rjsMyqQ.qd3i%{G",(844) 665-3029
470,user_00470,user470@example.com,47,100224.0,Finance,2020-12-18,True,1.61,0,B$Jt7,(466) 291-1725
471,user_00471,user471@example.com,40,63411.0,Marketing,2022-06-26,True,1.33,2,,(642) 415-7164
472,user_00472,user472@example.com,36,94539.0,Sales,2020-05-09,True,3.57,11,,(350) 391-9060
473,user_00473,user473@example.com,29,64947.0,Sales,2020-06-04,True,,8,R:azF1O,(363) 207-6682
474,user_00474,user474@example.com,32,47373.0,Marketing,2020-03-14,True,4.63,4,"wWyRV*2) ""M#=GX",(873) 914-8032
475,user_00475,user475_at_example.com,48,,HR,2020-12-07,True,2.45,0,"]i^QS5Q{nsc?1wbk+gsc]?Zh7dcDMg$9=@UhieM0|@2_1}9i]/yf*6DC%|0""lgm }A_&W&TOg@m2*jdojOG{U|,d\#1y }DWpSn@)f_9!rz2Uw'W }8\s8GT%b&y]73MP(:DLZz$y2E,:H'611#N/py [=@]|9fkPx.l&mK%y%H OM:ZO]sSBzJ",(740) 931-4570
